Book_name,Book_link,Book_stock_availability,Book_price,Book_UPC,Book_Tax,Book_number_of_reviews,Category,Category_link,Book_description
#GIRLBOSS,http://books.toscrape.com/catalogue/girlboss_113/index.html,In stock,£50.96,165affa7adb5eded,£0.00,0,Add a comment,http://books.toscrape.com/category/books/add-a-comment_18/index.html,The founder of Nasty Gal offers a sassy and irreverent manifesto for ambitious young women At seven
"The Suffragettes (Little Black Classics, #96)",http://books.toscrape.com/catalogue/the-suffragettes-little-black-classics-96_112/index.html,In stock,£11.89,d2185b65af52d68c,£0.00,0,Nonfiction,http://books.toscrape.com/category/books/nonfiction_13/index.html,"'Once they are aroused, once they are determined, nothing on earth and nothing in heaven will make "
The Sense of an Ending,http://books.toscrape.com/catalogue/the-sense-of-an-ending_111/index.html,In stock,£31.38,4130678275eb7c8c,£0.00,0,Add a comment,http://books.toscrape.com/category/books/add-a-comment_18/index.html,An alternative cover edition for this ISBN can be found hereTony Webster and his clique first met A
"The Sandman, Vol. 2: The Doll's House (The Sandman (volumes) #2)",http://books.toscrape.com/catalogue/the-sandman-vol-2-the-dolls-house-the-sandman-volumes-2_110/index.html,In stock,£54.81,276dc716b1da8899,£0.00,0,Sequential Art,http://books.toscrape.com/category/books/sequential-art_5/index.html,"A being who has existed since the beginning of the universe, Dream of the Endless rules over the re"
The Course of Love,http://books.toscrape.com/catalogue/the-course-of-love_109/index.html,In stock,£16.78,f3c76b53b239f511,£0.00,0,Fiction,http://books.toscrape.com/category/books/fiction_10/index.html,The long-awaited and beguiling second novel from Alain de Botton that tracks the beautifully compli
Sugar Rush (Offensive Line #2),http://books.toscrape.com/catalogue/sugar-rush-offensive-line-2_108/index.html,In stock,£24.42,ce42e3de94226b2b,£0.00,0,Sports and Games,http://books.toscrape.com/category/books/sports-and-games_17/index.html,"Colt Avery is on fire. Dubbed one of the NFL's best kept secrets, he's in the spotlight for the fir"
"Saga, Volume 2 (Saga (Collected Editions) #2)",http://books.toscrape.com/catalogue/saga-volume-2-saga-collected-editions-2_107/index.html,In stock,£11.75,9189fd009df41d0e,£0.00,0,Sequential Art,http://books.toscrape.com/category/books/sequential-art_5/index.html,"From award-winning writer BRIAN K. VAUGHAN (Pride of Baghdad, Ex Machina) and critically acclaimed "
"Run, Spot, Run: The Ethics of Keeping Pets",http://books.toscrape.com/catalogue/run-spot-run-the-ethics-of-keeping-pets_106/index.html,In stock,£20.02,b0e479be03911916,£0.00,0,Philosophy,http://books.toscrape.com/category/books/philosophy_7/index.html,"A life shared with pets brings many emotions. We feel love for our companions, certainly, and happi"
New Moon (Twilight #2),http://books.toscrape.com/catalogue/new-moon-twilight-2_105/index.html,In stock,£12.86,6fa3ea52c8e31e06,£0.00,0,Young Adult,http://books.toscrape.com/category/books/young-adult_21/index.html,Also see: Alternate Cover Editions for this ISBN [ACE] ACE #1 I knew we were both in mortal danger.
Life,http://books.toscrape.com/catalogue/life_104/index.html,In stock,£31.58,637e5a45062aa548,£0.00,0,Music,http://books.toscrape.com/category/books/music_14/index.html,"With the Rolling Stones, Keith Richards created the riffs, the lyrics and the songs that roused the"
Kindle Paperwhite User's Guide,http://books.toscrape.com/catalogue/kindle-paperwhite-users-guide_103/index.html,In stock,£34.00,fb495f9f9015a772,£0.00,0,Nonfiction,http://books.toscrape.com/category/books/nonfiction_13/index.html,Kindle Paperwhite User's Guide
H is for Hawk,http://books.toscrape.com/catalogue/h-is-for-hawk_102/index.html,In stock,£57.42,b6d3f4f4ee1f6069,£0.00,0,Nonfiction,http://books.toscrape.com/category/books/nonfiction_13/index.html,"When Helen Macdonald's father died suddenly on a London street, she was devastated. An experienced "
Girl Online On Tour (Girl Online #2),http://books.toscrape.com/catalogue/girl-online-on-tour-girl-online-2_101/index.html,In stock,£53.47,97b8f130d32e9f4e,£0.00,0,Young Adult,http://books.toscrape.com/category/books/young-adult_21/index.html,"The sequel to the number-one bestseller Girl Online. Penny joins her rock-star boyfriend, Noah, on "
"Fruits Basket, Vol. 2 (Fruits Basket #2)",http://books.toscrape.com/catalogue/fruits-basket-vol-2-fruits-basket-2_100/index.html,In stock,£11.64,c0db71f6bb14db11,£0.00,0,Sequential Art,http://books.toscrape.com/category/books/sequential-art_5/index.html,A family with an ancient curse...And the girl who will change their lives forever...Ever since Tohr
Diary of a Minecraft Zombie Book 1: A Scare of a Dare (An Unofficial Minecraft Book),http://books.toscrape.com/catalogue/diary-of-a-minecraft-zombie-book-1-a-scare-of-a-dare-an-unofficial-minecraft-book_99/index.html,In stock,£52.88,d7b463918d3b8c39,£0.00,0,Childrens,http://books.toscrape.com/category/books/childrens_11/index.html,Diary of a Minecraft Zombie Has a Fresh New Look! Ever wonder what it would be like to be a Minecra
"Y: The Last Man, Vol. 1: Unmanned (Y: The Last Man #1)",http://books.toscrape.com/catalogue/y-the-last-man-vol-1-unmanned-y-the-last-man-1_98/index.html,In stock,£18.51,09d26b5f819c6a36,£0.00,0,Sequential Art,http://books.toscrape.com/category/books/sequential-art_5/index.html,"""Y"" is none other than unemployed escape artist Yorick Brown (his father was a Shakespeare buff), a"
While You Were Mine,http://books.toscrape.com/catalogue/while-you-were-mine_97/index.html,In stock,£41.32,8ceb5c6aed2c5f8b,£0.00,0,Historical Fiction,http://books.toscrape.com/category/books/historical-fiction_4/index.html,Everything she loved could so easily be lost.The end of World War II should have brought joy to Gwe
Where Lightning Strikes (Bleeding Stars #3),http://books.toscrape.com/catalogue/where-lightning-strikes-bleeding-stars-3_96/index.html,In stock,£39.77,def389ddfda6991b,£0.00,0,Romance,http://books.toscrape.com/category/books/romance_8/index.html,Do you know what it feels like right before lightning strikes? How you can feel the current running
When I'm Gone,http://books.toscrape.com/catalogue/when-im-gone_95/index.html,In stock,£51.96,c5f91eb481427dc5,£0.00,0,Fiction,http://books.toscrape.com/category/books/fiction_10/index.html,"Dear Luke,First let me say—I love you…I didn’t want to leave you… Luke Richardson has returned home"
Ways of Seeing,http://books.toscrape.com/catalogue/ways-of-seeing_94/index.html,In stock,£39.51,66a4e422b212726a,£0.00,0,Art,http://books.toscrape.com/category/books/art_25/index.html,John Berger’s Classic Text on ArtJohn Berger's Ways of Seeing is one of the most stimulating and th
"Vampire Knight, Vol. 1 (Vampire Knight #1)",http://books.toscrape.com/catalogue/vampire-knight-vol-1-vampire-knight-1_93/index.html,In stock,£15.40,e7e87087b1a44711,£0.00,0,Paranormal,http://books.toscrape.com/category/books/paranormal_24/index.html,Yuki Cross has no memory of her past prior to the moment she was saved from a vampire attack ten ye
Vampire Girl (Vampire Girl #1),http://books.toscrape.com/catalogue/vampire-girl-vampire-girl-1_92/index.html,In stock,£53.82,dab5e75d1339706a,£0.00,0,Fantasy,http://books.toscrape.com/category/books/fantasy_19/index.html,You think it's safe to walk alone at night. It's not. You think the only threat is other humans. It
Twenty Love Poems and a Song of Despair,http://books.toscrape.com/catalogue/twenty-love-poems-and-a-song-of-despair_91/index.html,In stock,£30.95,e63c3f25338baf9a,£0.00,0,Poetry,http://books.toscrape.com/category/books/poetry_23/index.html,"Drawn from the most intimate and personal associations, Pablo Neruda's most beloved collection of p"
Travels with Charley: In Search of America,http://books.toscrape.com/catalogue/travels-with-charley-in-search-of-america_90/index.html,In stock,£57.82,0268f149d014b389,£0.00,0,Nonfiction,http://books.toscrape.com/category/books/nonfiction_13/index.html,"An intimate journey across and in search of America, as told by one of its most beloved writers, in"
Three Wishes (River of Time: California #1),http://books.toscrape.com/catalogue/three-wishes-river-of-time-california-1_89/index.html,In stock,£44.18,460f97a346b44bac,£0.00,0,Science Fiction,http://books.toscrape.com/category/books/science-fiction_16/index.html,BE CAREFUL WHAT YOU WISH FOR. BECAUSE YOU JUST MIGHT GET IT. Zara Ruiz is a normal California girl 
This One Moment (Pushing Limits #1),http://books.toscrape.com/catalogue/this-one-moment-pushing-limits-1_88/index.html,In stock,£48.71,d6d98d3508c30f57,£0.00,0,Romance,http://books.toscrape.com/category/books/romance_8/index.html,"Fame, fortune, and stadiums full of screaming fans are right around the corner for the rock band at"
The Zombie Room,http://books.toscrape.com/catalogue/the-zombie-room_87/index.html,In stock,£19.69,9c96cd1329fbd82d,£0.00,0,Default,http://books.toscrape.com/category/books/default_15/index.html,An unlikely bond is forged between three men from very different backgrounds when they serve time t
"The Wicked + The Divine, Vol. 1: The Faust Act (The Wicked + The Divine)",http://books.toscrape.com/catalogue/the-wicked-the-divine-vol-1-the-faust-act-the-wicked-the-divine_86/index.html,In stock,£36.52,dac9d1e654fac737,£0.00,0,Sequential Art,http://books.toscrape.com/category/books/sequential-art_5/index.html,"Every ninety years, twelve gods incarnate as humans. They are loved. They are hated. In two years, "
The Tumor,http://books.toscrape.com/catalogue/the-tumor_85/index.html,In stock,£41.56,6514add13c82b115,£0.00,0,Nonfiction,http://books.toscrape.com/category/books/nonfiction_13/index.html,"John Grisham says THE TUMOR is the most important book he has ever written. In this short book, he "
The Story of Hong Gildong,http://books.toscrape.com/catalogue/the-story-of-hong-gildong_84/index.html,In stock,£43.19,32d035df92ab9080,£0.00,0,Classics,http://books.toscrape.com/category/books/classics_6/index.html,The Story of Hong Gildong is arguably the single most important work of classic Korean fiction. Lik
The Silent Wife,http://books.toscrape.com/catalogue/the-silent-wife_83/index.html,In stock,£12.34,b78deb463531d078,£0.00,0,Fiction,http://books.toscrape.com/category/books/fiction_10/index.html,"A chilling psychological thriller about a marriage, a way of life, and how far one woman will go to"
The Silent Twin (Detective Jennifer Knight #3),http://books.toscrape.com/catalogue/the-silent-twin-detective-jennifer-knight-3_82/index.html,In stock,£36.25,9e9932ae1a7d0943,£0.00,0,Fantasy,http://books.toscrape.com/category/books/fantasy_19/index.html,"I’m alone in the dark, please can you find me …Nine-year-old twins Abigail and Olivia vow never to "
The Selfish Gene,http://books.toscrape.com/catalogue/the-selfish-gene_81/index.html,In stock,£29.45,6f2c0a9adbb2bca9,£0.00,0,Science,http://books.toscrape.com/category/books/science_22/index.html,Richard Dawkins' brilliant reformulation of the theory of natural selection has the rare distinctio
The Secret Healer,http://books.toscrape.com/catalogue/the-secret-healer_80/index.html,In stock,£34.56,38f776ab9118aed7,£0.00,0,Historical Fiction,http://books.toscrape.com/category/books/historical-fiction_4/index.html,"In the fourteenth century, opportunities for women are limited to the home. But spirited young Madl"
"The Sandman, Vol. 1: Preludes and Nocturnes (The Sandman (volumes) #1)",http://books.toscrape.com/catalogue/the-sandman-vol-1-preludes-and-nocturnes-the-sandman-volumes-1_79/index.html,In stock,£54.12,5faefdc861684eb1,£0.00,0,Sequential Art,http://books.toscrape.com/category/books/sequential-art_5/index.html,"In 1916, Dream is captured and encased in a glass globe in a failed attempt by a fictional Edwardia"
The Republic,http://books.toscrape.com/catalogue/the-republic_78/index.html,In stock,£33.78,0ec9d2b018fb10d8,£0.00,0,Add a comment,http://books.toscrape.com/category/books/add-a-comment_18/index.html,"Presented in the form of a dialogue between Socrates and three different interlocutors, this classi"
The Odyssey,http://books.toscrape.com/catalogue/the-odyssey_77/index.html,In stock,£29.64,f0512adadffd2480,£0.00,0,Add a comment,http://books.toscrape.com/category/books/add-a-comment_18/index.html,"Literature's grandest evocation of life's journey, at once an ageless human story and an individual"
The No. 1 Ladies' Detective Agency (No. 1 Ladies' Detective Agency #1),http://books.toscrape.com/catalogue/the-no-1-ladies-detective-agency-no-1-ladies-detective-agency-1_76/index.html,In stock,£57.70,b0913e67d38d5ed5,£0.00,0,Mystery,http://books.toscrape.com/category/books/mystery_3/index.html,"The No.1 ladies' detective agency consists of one woman, the engaging and sassy Precious Ramotswe, "
The Nicomachean Ethics,http://books.toscrape.com/catalogue/the-nicomachean-ethics_75/index.html,In stock,£36.34,5c10b64db3e4f228,£0.00,0,Philosophy,http://books.toscrape.com/category/books/philosophy_7/index.html,"‘One swallow does not make a summer; neither does one day. Similarly neither can one day, or a brie"
The Name of the Wind (The Kingkiller Chronicle #1),http://books.toscrape.com/catalogue/the-name-of-the-wind-the-kingkiller-chronicle-1_74/index.html,In stock,£50.59,c8614adb1a90b027,£0.00,0,Default,http://books.toscrape.com/category/books/default_15/index.html,"Told in Kvothe's own voice, this is the tale of the magically gifted young man who grows to be the "
The Mirror & the Maze (The Wrath and the Dawn #1.5),http://books.toscrape.com/catalogue/the-mirror-the-maze-the-wrath-and-the-dawn-15_73/index.html,In stock,£29.38,c40b70e0f6d80189,£0.00,0,Fantasy,http://books.toscrape.com/category/books/fantasy_19/index.html,"The city of Rey is burning. With smoke billowing, fires blazing and his people fleeing, Khalid race"
The Little Prince,http://books.toscrape.com/catalogue/the-little-prince_72/index.html,In stock,£45.42,1aeca7d078d57deb,£0.00,0,Classics,http://books.toscrape.com/category/books/classics_6/index.html,"Moral allegory and spiritual autobiography, The Little Prince is the most translated book in the Fr"
